"id","month","week","price","cost","profit","catid","title"@
"20170627161137","2017-07","201728","57.87","15.62","42.25","28009","Vintage Original AUSTRIA Earl Thollander Naive Village Scene Travel Poster"
"20170626162856","2017-07","201728","204.5","187.5","17","360","Charles Balthazar Saint-Memin c 1799 Gentleman Portrait Antique Engraving "
"20170622174636","2017-07","201728","40.99",NULL,NULL,"13756","Estate Native American Navajo Sterling Silver Bear Pendant James Toadlena 18"
"20170619114310","2017-07","201728","41","12.55","28.45","63545","4 Val St Lambert ""State Oxford"" Clear Crystal Stemware Wine Glasses 1956-62"
"20170622180109","2017-07","201728","150.5",NULL,NULL,"177030","Estate! 14k Yellow Gold & Inset Seed Pearl Band Fine Ladies Ring Size 6 #15"
"20170628154417","2017-07","201729","171.22","69","102.22","551","Post Modernist Stevenson '89 Signed Acrylic on Board Cubist Couple Painting "
"20170627151218","2017-07","201728","143.5","40","103.5","35963","Vintage RSS Caronia Cunard Line Ship C.E. Turner Lithograph Travel Poster NR"
"20170629115401","2017-07","201728","18.5","46","-27.5","551","Vintage ORIG Francis Bacon School Modernist Nude Lady Study Pastel on Paper "
"20170626071219","2017-07","201728","14.01","48","-33.99","29223","The Return of Sherlock Holmes - A Conan Doyle 1907 Special Wessels Company"
"20170627151027","2017-07","201728","203.5","40","163.5","35963","Vintage British RMS Carmania Cunard Line Ship Lithograph Travel Poster NR"
"20170628161056","2017-07","201728","70","105.8","-35.8","551","Vintage Ira Goldberg Blanca Mountain Naive Impressionism Oil/Paper Painting"
"20170626071316","2017-07","201728","37","48","-11","29223","His Last Bow A Reminiscence of Sherlock Holmes A Conan Doyle 1st American #1"
"20170627160920","2017-07","201728","227.5","15.62","211.88","28009","Vintage French Line SS Liberte Ocean Liner Ship Marin-Marie Travel Poster NR"
"20170629114826","2017-07","201728","52","51.75","0.25","551","Katherine Farrell ""Mediterranean House"" Impressionist Watercolor Painting #2"
"20170627160720","2017-07","201728","328","15.62","312.38","360","VTG Frederick Hoertz SS Independence Ocean Liner Lithograph Travel Poster"
"20170628162438","2017-07","201728","22.5","105.8","-83.3","551","Bill Rakocy GOLD IS WHERE YOU FIND IT Colorado Landscape Oil/Board Painting"
"20170524164812","2017-07","201729","63","93.845500265748","-30.845500265748","162943","Qing Bronze Pair 2 Miniature Censers Burners Desk Ornaments Incense Chenghua"
"20170524164812","2017-07","201729","63","28","35","162943","Qing Bronze Pair 2 Miniature Censers Burners Desk Ornaments Incense Chenghua"
"20170630212044","2017-07","201729","35","25","10","36169","(4) Vintage Salmon Trolling Wood Fishing Lures Chix Rosegard Hanson Boxes #6"
"20170705150959","2017-07","201729","100","487.5","-387.5","38124","Chinese Modern Landscape Print Pine Tree Mt. Huang 1965 - After Qian Songyan"
"20170630213313","2017-07","201729","100","27.5","72.5","36169","Walter Watson Jr Carved&Painted Perch Ice Fishing Lure Fish Decoy Folk Art 3"
"20170705105112","2017-07","201729","87.52","25","62.519999999999996","30","Hawekotte & Klausmann Toy Steam Electromagnetic Engine Motor Generator NR"
"20170630204051","2017-07","201729","31","31.25","-0.25","36169","(4) Vintage Creek Chub Bait Jointed Wood Pikie Fishing Lures Glass Eyes #10"
"20170703190156","2017-07","201729","130.25","76.8","53.45","73979","Antique Civil War Era Hawksley Sheffield Hunting Dog 14 Pt Buck Powder Flask"
"20170703192927","2017-07","201729","170.3","25","145.3","111291","Vintage Hand Carved & Painted Wood Tundra Swan Bird Decoy Folk Art Carving 1"
"20170705103722","2017-07","201729","100","125","-25","592","Antique c1880 Ottman Bros Fort Edward NY Cobalt Flower Stoneware Jar Crock 4"
"20170620165057","2017-07","201729","405",NULL,NULL,"551","VTG Signed Leith-Ross Oil/Board Butler County Coca Cola Sign Barn Painting "
"20170706130956","2017-07","201730","255","100","155","553","RARE 1989 Doug Anderson Pate de Verre Glass Sculpture Garden Snail SIGNED "
"20170630134550","2017-07","201729","54","34.5","19.5","37933","China Republican Eggshell Porcelain Famille Rose Ladies Vase & Original Box "
"20170703192358","2017-07","201729","384","25","359","1216","Antique c 1890 Victorian Fenton Bros Trefoil Scalloped Biscuit Warmer Box NR"
"20170706114717","2017-07","201729","22.5","25.88","-3.379999999999999","551","Vtg ANNE GENGE Abstract Expressionist ""Blue Flower"" Acrylic / Paper Painting"
"20170703184431","2017-07","201729","177.5","43.75","133.75","111291","Vintage Gadwall Hen Duck Decoy Primitive Painted Folk Art Wood Carving #7"
"20170630202044","2017-07","201729","52","65","-13","36169","(2) Vintage South Bend Minnow & Shakespeare Glass Eyes Wood Fishing Lures 19"
"20170706111408","2017-07","201729","101","87.5","13.5","60420","Antique ORIGINAL 1906 Harry Carey Play Poster MONTANA Early Theater Western"
"20170630201917","2017-07","201729","108.43","65","43.43000000000001","36169","(2) Vintage/Antique Heddon 1600 Deep Diver Wiggler & 200 ~ Fishing Lures #18"
"20170630135131","2017-07","201729","22.5","92","-69.5","553","Late Qing Republican Carved Soapstone Furong Shoushan Steatite Daoist Boy NR"
"20170630195515","2017-07","201730","21.25","58.34","-37.09","36169","(4) Vintage/Antique Pflueger Wood Pal o Mine Minnow Fishing Lures Bait #16"
"20170703191510","2017-07","201729","13.5","6.4","7.1","11680","NOS Art Deco Ronson King Mastercase Cigarette Case Lighter ORIG Box #2"
"20170705104853","2017-07","201729","152.5","15","137.5","1219","Unique! Primitive 19th c Solid Hand Carved Burl Wood Bucket Piggin Folk Art"
"20170705151236","2017-07","201729","9.12","25","-15.88","551","Vintage Judy Wengrovitz Impressionist Autumn Landscape Oil on Board Painting"
"20170705145022","2017-07","201729","56.68","25","31.68","551","Vintage Robert Appel ""Light Play"" Abstract Oil on Canvas Original Painting"
"20170705101536","2017-07","201729","103.5","25","78.5","1211","Antique Neo Classical Blue Wedgwood & Engraved Brass Locking Dresser Box NR"
"20170706110732","2017-07","201729","40.99","50","-9.009999999999998","4009","Vintage Marlene McGoffin Ltd Ed Three Native American Children Signed Batik "
"20170627144905","2017-07","201730","204.49","45.84","158.65","28009","Vintage HOLLAND America Line SS Nieuw Amsterdam Ocean Liner Travel Poster NR"
"20170627151633","2017-07","201729","209.5","40","169.5","28009","Vintage c 1957 RMS Sylvania Cunard Ocean Liner Sailing Ship Travel Poster NR"
"20170706131404","2017-07","201730","125","0.1","124.9","63530","Pair 1900 Mintons England Double Handled Mantle Urns Cobalt Gold Spill Vases"
"20170705134709","2017-07","201729","41","12.5","28.5","1211","Vintage Estate Pair of Polished Brass Deer Reindeer Figurines Buck & Doe NR"
"20170705143631","2017-07","201729","87","21.88","65.12","553","Vintage Primitive Hand Carved Screech Owl Bird Folk Art Wood Sculpture NR #3"
"20170705160202","2017-07","201729","210.15","62.5","147.65","551","Vintage Leo Braico ""Adriatico"" Venice Canal Oil on Canvas Modernist Painting"
"20170706124013","2017-07","201730","261.76","112.5","149.26","553","Larry Tawes Sr Blue Heron Maryland Folk Art Bird Wood Carving Sculpture #2"
"20170706124412","2017-07","201729","450","0.01","449.99","553","Jim Sams ""Great Blue Heron"" Folk Art Bird Wood Carving Sculpture SIGNED #1"
"20170705150550","2017-07","201729","55.88","25","30.880000000000003","551","VTG Bill Loos '48 ""JAM SESSION"" Orig Gouache Modernist Painting Philadelphia"
"20170703191757","2017-07","201729","52.52","62.5","-9.979999999999997","553","VTG American Folk Art Hand Carved & Painted Bearded Man & Canoe Sculpture NR"
"20170623174214","2017-07","201729","76.97","86.25","-9.280000000000001","360","Theo Tobiasse ""Song of Songs of King Solomon"" Signed Ltd Ed Nude Lithograph "
"20170623173838","2017-07","201729","5.5","34.5","-29","360","Paul Guiramand ""Cheval Blanc"" Paris School Surreal Horses Ltd Ed Lithograph"
"20170705140445","2017-07","201729","61","45.84","15.159999999999997","111291","Vintage Mixed Lot (3) Miniature BBD Back Bay Carved Wooden Canvasback Decoy "
"20170705140138","2017-07","201730","31","43.75","-12.75","111291","Vintage George Walker Gadwall Hen Wood Duck Decoy Jersey Folk Art SIGNED #9"
"20170525181147","2017-07","201730","202.5",NULL,NULL,"118985","70's Hondo 737 Deluxe Series Les Paul Electric Guitar Honey Burst Solid Body"
"20170525181147","2017-07","201730","202.5",NULL,NULL,"118985","70's Hondo 737 Deluxe Series Les Paul Electric Guitar Honey Burst Solid Body"
"20170607102658","2017-07","201730","103.5","50.6","52.9","551","Antique Pair (2) Dimare French Neoclassical/Victorian Miniature Paintings NR"
"20170713124735","2017-07","201730","360","280","80","163097","Antique 1890's Syracuse Floor Safe RJ Spencer Balto MD Newark Shoe Store &Co"
"20170712083011","2017-07","201730","62.01","32.5","29.509999999999998","36169","Walter Watson Jr Carved Rainbow Trout Ice Fishing Lure Fish Decoy Folk Art 8"
"20170706134618","2017-07","201730","150.49","10","140.49","553","Early 1984 ORIGINAL Will Dexter Water Baby Art Glass Sculpture Vase Amazing"
"20170710155448","2017-07","201730","189.5","35.42","154.07999999999998","111291","Antique/Vintage Hand Painted Hunting Bluebill Hen Wood Duck Decoy Folk Art "
"20170706135539","2017-07","201730","21.25","37.5","-16.25","553","Superb 1988 Art Glass Vase by National Sculptor Artist Mark Hartung 1st of 2"
"20170710155546","2017-07","201730","543","35.42","507.58","111291","Vintage HV Shourds New Jersey Hissing Brant Duck Decoy Hollow Body Folk Art "
"20170710155757","2017-07","201730","87","35.42","51.58","111291","VTG Two Part Hollow Body Turned Head Wooden Duck Decoy Folk Art Glass Eyes"
"20170707143040","2017-07","201730","67","31.25","35.75","2203","Rare Antique 19thC A Montagnon French Faience Glaze Royal Blue Letter Holder"
"20170713103706","2017-07","201730","630","420","210","63547","Antique 1920's Louis C Tiffany Furnaces Inc Gilt Dore Bronze Favrile Lamp NR"
"20170707141801","2017-07","201730","50","37.5","12.5","551","Vintage F Blundell Oil on Board Abstract ""Mother & Child"" Impasto Painting "
"20170711080932","2017-07","201731","167.5","186.38","-18.879999999999995","37991","1800's Burma Thailand Burmese Export Silver Peacock Buddhist Begging Bowl"
"20170711114418","2017-07","201730","53","138","-85","162979","Korean Furniture Tea Table Burl Wood Desk Bandaji Tansu Sarangbang Lacquer"
"20170707142003","2017-07","201730","6.12","25","-18.88","551","Vintage Lois Fineberg Attributed Oil on Canvas Fantasy Landscape Painting "
"20170707151345","2017-07","201730","112.5","87.5","25","2205","Antique 19th c LINCOLN'S HOME Log Cabin White Frit Art Glass Paperweight NR"
"20170707151051","2017-07","201730","22.72","25","-2.280000000000001","2205","Antique 19th c South New Jersey Multicolored Mushroom Art Glass Paperweight"
"20170707145857","2017-07","201730","196.5","81.25","115.25","2205","Antique 19th c Millville NJ Mushroom Spattered Footed Art Glass Paperweight"
"20170707151609","2017-07","201730","360","112.5","247.5","2205","Antique JH Starin Glen Island Steamboat Colorful Frit Art Glass Paperweight"
"20170712133812","2017-07","201730","114.49","58.07448005","56.41551995","551","ORIG Max Buendia Realism Oil on Canvas Painting 3 Baby Rabbits Kits/Kittens"
"20170712152538","2017-07","201730","17.5","0","17.5","165612","(10) World War 2 WWII Timely Events World in Pictures Newspapers 1944-47 #5"
"20170712131059","2017-07","201730","33.09",NULL,NULL,"551","Vintage Gertrude Grigorov Lake at Sunset Oil on Board Landscape Painting #1"
"20170710121607","2017-07","201730","82.99","22.92","60.06999999999999","1434","Vintage German Zinnfiguren German Flats Tin/Lead May Pole Dancers w/ORIG Box"
"20170712134618","2017-07","201730","20.5","0","20.5","551","Gorgeous ORIG Oil on Canvas American Impressionism Painting Jean Mickelson"
"20170712153310","2017-07","201730","23.5","0","23.5","165612","(10) World War 2 WWII Timely Events World in Pictures Newspapers 1944-47 #10"
"20170712153511","2017-07","201730","8","0","8","165612","(10) World War 2 WWII Timely Events World in Pictures Newspapers 1944-46 #8"
"20170710120916","2017-07","201730","37.78","22.92","14.86","1434","Vintage German Zinnfiguren German Flats Tin/Lead Topless Amazons Soldiers #2"
"20170712133652","2017-07","201730","82.46","41.23","41.23","551","66 Dorothy Carl Oil/Board Painting Texas High Desert School/Porfirio Salinas"
"20170707152523","2017-07","201730","12.5","6.25","6.25","2205","Antique Red White&Blue Spattered & Etched Monogram CGL Art Glass Paperweight"
"20170705135434","2017-07","201730","57.78","62.5","-4.719999999999999","63537","Heavy Antique 19th Century Victorian French Black Slate Mantel Clock "
"20170710153447","2017-07","201731","29","15.63","13.37","360","Antique 19thC JW Hill Hand Colored Snow Goose Duck Zoology Bird Lithograph 3"
"20170710153334","2017-07","201731","20.5","15.63","4.869999999999999","360","Antique 19th c JW Hill Hand Colored Mallard Duck Zoology Bird Lithograph 4"
"20170707154732","2017-07","201730","76.91","20","56.91","98489","Estate! Mexican Taxco Sterling Silver & Turquoise Southwest Ladies Bracelet"
"20170705134427","2017-07","201730","30.09","37.5","-7.41","63537","Antique Ornate Ormolu Rococo Cherub Diminutive New Haven Mantel Desk Clock"
"20170706133237","2017-07","201730","20.38","12.5","7.879999999999999","2693","Vintage St Clair Art Glass Pink & White Floral Perfume Bottle Paperweight NR"
"20170707154505","2017-07","201730","159.49","20","139.49","165040","Estate! Sterling Silver Southwestern Native American Ladies Cuff Bracelet NR"
"20170712131406","2017-07","201731","6",NULL,NULL,"551","American Impressionism Oil on Board Painting Southern Houses in the Woods NR"
"20170710153538","2017-07","201731","67","15.63","51.37","360","Antique 19th c JW Hill Hand Colored Spoonbill Duck Zoology Bird Lithograph 2"
"20170712132902","2017-07","201730","67","32","35","551","Vintage K Strohm Pennsylvania Folk Art Children Naive Oil/Canvas Painting #1"
"20170623173043","2017-07","201731","152.5","11.5","141","360","Antique Western Americana Native American Indian & Wagon Trail Lithograph "
"20170712132626","2017-07","201730","32","0","32","551","Vintage K Strohm Pennsylvania Folk Art Children Naive Oil/Canvas Painting #2"
"20170712131211","2017-07","201730","20.53",NULL,NULL,"551","Vintage D Arnold Watermill in Winter Primitive Landscape Oil/Board Painting"
"20170712130915","2017-07","201730","42",NULL,NULL,"551","Antique Primitive ""Country Village"" Landscape Oil on Wood ORIGINAL Painting "
"20170712125624","2017-07","201730","34",NULL,NULL,"360","Pablo Picasso ""Bouquet of Peace"" Hands with Flowers Vintage Color Lithograph"
"20170712132435","2017-07","201730","36","1","35","551","Antique Ruth Mathis Primitive Home Autumn Landscape Oil/Masonite Painting"
"20170716121019","2017-07","201731","170.5","93.2635963325","77.2364036675","155352","Tapestry Textile Flat Weave Carpet Henna Painted Rug Curtain Cranes Antiques"
"20170714082401","2017-07","201731","150","74.75","75.25","105900","Art Deco Elgin Sterling Silver Cigarette Case & Match Holder w/Display Box"
"20170526113842","2017-07","201731","37","25","12","2205","Antique 19th c White Frit Civil War Gen J. Wm. Hofman Glass Paperweight Star"
"20170526113657","2017-07","201731","27","50","-23","2205","Antique Colored Frit FRIENDSHIP Floral Sprig Top Facet Art Glass Paperweight"
"20170518164349","2017-07","201726","36.55","50","-13.450000000000003","552","Antique c 1899 Architect Ink Drawing Montclair Trust Company New Jersey Bank"
"20170525170828","2017-07","201727","405","161","244","63852","Genuine Valentino Garavani LARGE Patent Histoire Tote w/Saks $1900 Receipt"
"20170525153122","2017-07","201727","74.88",NULL,NULL,"37947","Antique African Tribe Yoruba Chief's Opa Osanyin Magic Iron Staff w/ Bells"
"20170529171303","2017-07","201728","30.95","13.44","17.509999999999998","1217","Rare Antique 19th C Folk Art Painted Youth Child's Shoulder Yoke Shabby Chic"
"20170605163848","2017-07","201727","104.5","50.4","54.1","37940","Meiji Period Pair of Japanese Victoriana Nippon Porcelain Mantle Urns Vases"
"20170607160404","2017-07","201727","26",NULL,NULL,"4190","Softwood Ghana Mali Djembe Jembe Drum FullSize West Africa Goblet Drum Dunun"
"20170605144203","2017-07","201728","67","39.94","27.060000000000002","37917","Antique Collection of 3 Redware Pottery Tiles Scorpion Lion Tile Folk Art 3"
"20170608125120","2017-07","201727","24.28",NULL,NULL,"162942","Two Folding Fans w. Silver Agate Fan Mount and Japanese Sword Menuki 1800's"
"20170614100606","2017-07","201727","40.8","40.25","0.5499999999999972","20085","Phoenix Sea Air Mythical Buddhist Beast Bird Carved Teak Relief Thailand NR"
"20170112113613","2017-07","201727","99.88","57.709999999999994","42.17","551","ORIG 1950 Dan Rogers Gouache Abstract Expressionism Surrealism Painting NR"
"20170614102244","2017-07","201727","2.25","5.75","-3.5","63547","Antique c 1905 Etched Ruby Flash Glass Floral Motif Table Oil Lamp Converted"
"20170609112720","2017-07","201727","22","19.2","2.8000000000000007","360","Antique 19th c View of Venetian Shore Italy Hand Colored Lithograph Gondola"
"20170618170645","2017-07","201727","56.15","28.75","27.4","551","Yvonne Youst Watercolor ""September Sun"" Golden Trees ORIGINAL Painting SIGND"
"20170618184501","2017-07","201727","187.5","20.13","167.37","551","ORIG Louis Cardin '78 GAMES ON THE LAWN French Enamel on Copper Painting #1"
"20170509103850","2017-07","201727","180.05","137.5","42.55000000000001","37972","Antique c 1899 French Desk Top Single Draw Emil Bruno Meyrowitz Telescope"
"20170509110151","2017-07","201727","21.5","12.5","9","360","ORIG Sandu Liberman Romanian/Israel Artist Proof Lithograph Portrait 2 Girls"
"20170620173532","2017-07","201727","90.63","78.4","12.22999999999999","29223","1939 Edgar Allan Poe/Harry Clarke Illustrated Macabre Book Tales of Mystery "
"20170619071608","2017-07","201727","137.5","28.75","108.75","360","Henri Matisse French ""Blue Nude with Hair in the Wind"" Cut-Out Lithograph #2"
"20170619074719","2017-07","201727","100.5","46","54.5","1217","Antique 19th c Primitive Folk Art Hand Painted Horse Pull Toy - Wheeled Cart"
"20170618105024","2017-07","201727","155.5","138","17.5","2803","Fine Porcelain Herend Hungary Fishnet Orange Brown Llama Gold Accents 15662"
"20170619073722","2017-07","201727","23.72","11.5","12.219999999999999","551","Old Master School ORIGINAL Ink & Wash Nude Figures Reclining Study SIGNED #1"
"20170619074602","2017-07","201727","111.38","46","65.38","1217","Vintage Folk Art Hand Painted Mustard Yellow and Red Toy Wood Wagon Cart NR"
"20170618105950","2017-07","201727","62","69","-7","2803","Fine Porcelain Herend Hungary Fishnet Turquoise Green Swan Gold Accents 5028"
"20170618105555","2017-07","201727","104.84","61.34","43.5","2803","Fine Porcelain Herend Hungary Bee Bumblebee On Forget Me Not Flower 9252"
"20170618105654","2017-07","201727","47","61.34","-14.340000000000003","2803","Pair Fine Porcelain Herend Hungary Blue and White Owls Birds Big Eyes 5102"
"20170620162957","2017-07","201727","80.99",NULL,NULL,"73466","Taisho Showa Traditional Japanese Home Furniture Armrest Kyosoku Nuri Tea NR"
"20170618110952","2017-07","201727","168.5","51.75","116.75","551","Pennsylvania Realist Patricia Taynton Grassy Meadow Deer Watercolor Painting"
"20170620180225","2017-07","201727","44.8","23","21.799999999999997","551","Antique Altmann NORTH OF ALTAMONT NY Impressionist Landscape Pastel Painting"
"20170619112538","2017-07","201727","36","69","-33","38062","Vintage 10k Yellow Gold Toledo Spanish Damascene Black Enamel Sewing Thimble"
"20170619112724","2017-07","201727","26","43.54","-17.54","107440","Vintage/Antique Sterling Silver & Gold Size 10 Sewing Thimble Primitive #2"
"20170613124948","2017-07","201727","47","5.75","41.25","1211","Antique Early 1900's Primitive Arts& Crafts Mission Aesthetic Bronze Vase NR"
"20170620162434","2017-07","201727","77.99",NULL,NULL,"162965","Dragon Emperor King Pottery Warring States Style Wine Ewer Tea Pot Cadogan "
"20170619075102","2017-07","201727","32","17.25","14.75","360","1853 George Baxter Print So Tired No 271 Young Girl Posing Victorian Dress"
"20170620173232","2017-07","201727","32","6.16","25.84","13622","Antique 1920's Evans LiftArm Lift Arm Lighter Steampunk Look Leather Body "
"20170620173137","2017-07","201727","40.5","6.16","34.34","595","Art Deco Fancy Gold Toned Brass Regeliter Automatic Lighter Cigarette"
"20170619113500","2017-07","201727","37","43.54","-6.539999999999999","107440","Antique 19th c Mixed Lot of (5) Sterling Silver Sewing Thimbles Simon Bro #4"
"20170622072147","2017-07","201727","67","32","35","360","FANCH LEDAN Colorful Primitive ""Village vu du Chateau"" Ltd Ed Serigraph #1"
"20170620164633","2017-07","201727","48.76",NULL,NULL,"551","California School Impressionism The Mountain Shack Plein Air Oil Painting"
"20170622181241","2017-07","201727","62.1",NULL,NULL,"10976","Estate! Sterling Silver Diamond & Red Garnet Gold Washed Ladies Bracelet #1"
"20170622151258","2017-07","201727","51","28.75","22.25","552","VTG Leal Mack Western Americana Cowboy on Horse Illustration Art Sketch #15"
"20170620165329","2017-07","201728","573.5",NULL,NULL,"551","Vintage Bernard Fuchs ORIG Trout Fly Fishing River Scene Oil/Board Painting"
"20170622175713","2017-07","201727","330",NULL,NULL,"164343","Estate! 12k Yellow Gold & Oval Cabochon Opal Size 7 Fine Ladies Ring NR #8"
"20170622181909","2017-07","201727","161.5",NULL,NULL,"164321","Estate! Pair Round Natural Green Emerald & 14k Yellow Gold Stud Earrings #3"
"20170622145839","2017-07","201727","68","86.25","-18.25","552","Vintage Leal Mack Western Americana Rodeo Cowboy Illustration Art Sketch #14"
"20170622181744","2017-07","201727","99",NULL,NULL,"164321","Estate! Pair Oval Cut Purple Amethyst & 14k Yellow Gold Stud Earrings NR #4"
"20170622180648","2017-07","201727","330",NULL,NULL,"164343","Estate! Red Ruby 14K Yellow Gold & Diamond Size 7.5 Ladies Cocktail Ring #6"
"20170622175449","2017-07","201727","189.76",NULL,NULL,"164343","Estate! Red Ruby 14K Yellow Gold & Diamond Size 7.5 Ladies Cocktail Ring #5"
"20170626070308","2017-07","201727","108.49","128","-19.510000000000005","29223","1852 Uncle Tom's Cabin London Edition Harriet Beecher Stowe Slavery"
"20170622180243","2017-07","201727","331",NULL,NULL,"164343","Estate Emerald Cut Emerald 14K Yellow Gold & Diamond Size 5.75 Ladies Ring 9"
"20170622140917","2017-07","201727","51","22.4","28.6","29223","Antique (9) Mixed Children's Story Books THE TEDDY BEARS~ALICE IN WONDERLAND"
"20170626065940","2017-07","201728","112.5","89.6","22.900000000000006","29223","1964 1st Edition/1st Printing Ernest Hemingway's A Moveable Feast w/DJ "
"20170626070714","2017-07","201728","31","44.8","-13.799999999999997","29223","1952 1st British Edition John Steinbeck East of Eden Bite Instead of Bight"
"20170626163906","2017-07","201728","52","45.25","6.75","40032","5 - 1934-C/D 1953-A/B $5 Five Dollar Silver Certificates F1653 F1654 F1655-7"
"20170626164803","2017-07","201728","90.69","1.81","88.88","173623","Antique 1917 FR-39 Large Size $1 One Dollar Bill/Note Speelman - White NR #1"
"20170621133130","2017-07","201728","69","44.8","24.200000000000003","63615","Worn! Antique Cast Iron 6lb Old Ship/Boat Anchor Maritime Nautical Folk Art "
"20170626163616","2017-07","201728","46","7.24","38.76","40032","2 Sets 2 - CONSECUTIVE UNCIRCULATED 1935-E $1 One Dollar Silver Certificates"
"20170629150432","2017-07","201728","168.27","258.75","-90.47999999999999","553","Antique Hans Keck German YOUNG FARMER Woman Milk Can & Basket Bronze Statue"
"20170627121711","2017-07","201729","122.5","25","97.5","551","Antique 1913 Helen Jamison Cove Harbor Scene Rockport ME Watercolor Painting"
"20170627120825","2017-07","201728","122","112.5","9.5","551","Antique 19th c ORIG Continental Princess Portrait on Tin Oil Painting SIGNED"
"20170628165321","2017-07","201728","152.5","172.5","-20","551","Vintage G Ralph Smith ORIG ""Nude on Blue"" Seated Lady Mixed Media Painting 2"
"20170628165047","2017-07","201728","76.18","138","-61.81999999999999","551","Vintage G. Ralph Smith ORIG Oil on Board Abstract Rocks Landscape Painting 1"
"20170627145937","2017-07","201728","281","120.84","160.16","28009","Vintage 1940s IRELAND Radio Train Day Trips Railway Curran CIE Travel Poster"
"20170628160832","2017-07","201728","249.49","345","-95.50999999999999","551","Antique Walter Paris Primitive Thatched Roof Cottage Watercolor Painting NR"
"20170628163640","2017-07","201728","157.5","115","42.5","551","Antique Salvatore Maresca Italian ""Paramour"" Serenade Oil on Canvas Painting"
"20170622182043","2017-07","201728","370",NULL,NULL,"164331","Estate! 14k White Gold Pendant w/Blue Gemstone & Diamonds Ladies Necklace 13"
"20170627120403","2017-07","201728","120.5","50","70.5","551","ORIG 19th C Girar Paris France French Street Art Watercolor Painting Urchin"
"20170627113932","2017-07","201728","236.05","125","111.05000000000001","553","Huge! Bronze Boy & Girl Playing LEAPFROG Statue Sculpture SIGNED P Cohen NR"
"20170627161727","2017-07","201728","128.5","15.62","112.88","28009","Vintage c 1956 M.V. Britannic Cunard Line English Cruise Ship Travel Poster"
"20170627160402","2017-07","201728","40.87","15.62","25.25","28009","Vintage 1956 Come & Explore Britain Stanley Roy Badmin Tourist Travel Poster"
"20170627160206","2017-07","201728","61","15.62","45.38","28009","Vintage 1950's BRITAIN Landmark Photograph Tourist Travel Poster Big Ben NR"
"20170627143549","2017-07","201728","26","45.84","-19.840000000000003","28009","Vintage Come & Explore Britain Stanley Roy Badmin Cathedral Travel Poster NR"
"20170623161336","2017-07","201728","50","57.5","-7.5","551","Patricia Taynton American Realist KING VULTURE Bird Illustration Watercolor"
"20170627115615","2017-07","201729","69","18.75","50.25","551","Antique J.J. Rahl Oil on Canvas Redmond School Tonalist Shoreline Painting"
"20170623155153","2017-07","201728","237.5","51.75","185.75","551","Vintage Etzel ORIG Fauvist Expressionism ""Bathtime"" Oil on Canvas Painting"
"20170627114456","2017-07","201728","82","67.2","14.799999999999997","2221","Hand Stitched 1930's Double Wedding Ring Patchwork Quilt Heavily Quilted NR"
"20170628141524","2017-07","201728","331","230","101","551","Jurgen Gorg ""Grazien"" Charites Watercolor & Mixed Media on Paper Painting "
"20170623174515","2017-07","201728","58.99","51.75","7.240000000000002","156196","Picasso ""Woman with a Beret, 1938"" Surrealism Period Portrait Scarf Framed"
"20170622174952","2017-07","201728","123.5",NULL,NULL,"67726","Estate! 12k Yellow Gold Dark Rose Gemstone & Diamond Ladies Ring Size 6 #17"
"20170510105245","2017-07","201729","51","56.25","-5.25","4117","Antique Fireman Pants Rosenbaum PA Advertising Match Safe Holder Vesta #18"
"20170703080400","2017-07","201728","163.51","87.5","76.00999999999999","63531","Two Royal Copenhagen Bisque Parian Night and Day Angel Denmark Plaque Plates"
"20170627160549","2017-07","201728","34","15.62","18.380000000000003","35963","Vintage RMS Queen Elizabeth Cunard Line Ship Turner Lithograph Travel Poster"
"20170623161614","2017-07","201728","207.5","51.75","155.75","553","VTG Albert Apowmuckan Racine ""Buffalo Hunt"" Blackfoot Relief Wood Carving "
"20170626064152","2017-07","201728","37","48","-11","29223","Original Adventures of Sherlock Holmes A Conan Doyle c 1900 Special Ltd Edtn"
"20170629114935","2017-07","201728","68","51.75","16.25","551","Katherine Farrell ""Boats at Water's Edge"" Impressionist Watercolor Painting"
"20170629115218","2017-07","201728","62.99","80.5","-17.509999999999998","551","Antique PA/DE Eduard Charles Kimmel Primitive Folk Farm Watercolor Painting"
"20170628161742","2017-07","201728","172.49","230","-57.50999999999999","551","Chris AM Overbeeke Dutch Still Life Brass Teapot Realist Oil/Board Painting"
"20170627162337","2017-07","201728","174.5","15.62","158.88","28009","Vintage French Line SS Flander Ocean Liner Ship Marin-Marie Travel Poster NR"
"20170627151508","2017-07","201729","256.99","40","216.99","35963","Vintage '57 Cunard Line Ocean Liner Passenger Fleet Lithograph Travel Poster"
"20170630213445","2017-07","201729","54","27.5","26.5","36169","Walter Watson Jr Carved&Painted Trout Ice Fishing Lure Fish Decoy Folk Art 5"
"20170703192758","2017-07","201729","155.5","25","130.5","111291","Vintage C.S. Robert Hand Painted Wooden Canada Goose Duck Decoy Folk Art #2"
"20170630213128","2017-07","201729","46.99","27.5","19.490000000000002","36169","Walter Watson Jr Carved&Painted Trout Ice Fishing Lure Fish Decoy Folk Art 4"
"20170626071809","2017-07","201729","23.27","115.2","-91.93","29223","1860 All the Year Round Charles Dickens 1st Woman in White Wilkie Collins"
"20170626063615","2017-07","201729","16.82","89.6","-72.78","29223","1952 Charlotte's Web by E.B. White Illustrated by Garth Williams Shabby Chic"
